case_id,lot_id,root_cause_id,suspected_cause,recommended_action,outcome,evidence_ids,supports_abstention,top3_acceptable_causes
RCA_SENSOR_STUCK_AT_SYNV2_00121,SYNV2_00121,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00121,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00126,SYNV2_00126,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00126,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00186,SYNV2_00186,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00186,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00202,SYNV2_00202,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00202,False,RC_SENSOR_HARDWARE
RCA_SENSOR_STUCK_AT_SYNV2_00207,SYNV2_00207,RC_SENSOR_HARDWARE,Synthetic stuck_at sensor hardware fault.,Inspect the sensor signal path and replace or reset the stuck measurement channel.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_STUCK_AT_001;EVID_SENSOR_STUCK_AT_SYNV2_00207,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00250,SYNV2_00250,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00250,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00305,SYNV2_00305,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00305,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00320,SYNV2_00320,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00320,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00342,SYNV2_00342,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00342,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00351,SYNV2_00351,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00351,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00355,SYNV2_00355,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00355,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00363,SYNV2_00363,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00363,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00364,SYNV2_00364,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00364,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00374,SYNV2_00374,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00374,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00391,SYNV2_00391,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00391,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00413,SYNV2_00413,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00413,False,RC_SENSOR_HARDWARE
RCA_SENSOR_DROPOUT_SYNV2_00420,SYNV2_00420,RC_SENSOR_HARDWARE,Synthetic dropout sensor hardware fault.,"Inspect intermittent data acquisition, communication, and sensor connector integrity.",Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_DROPOUT_002;EVID_SENSOR_DROPOUT_SYNV2_00420,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00425,SYNV2_00425,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00425,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00434,SYNV2_00434,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00434,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00435,SYNV2_00435,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00435,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00476,SYNV2_00476,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00476,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00496,SYNV2_00496,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00496,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00497,SYNV2_00497,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00497,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00501,SYNV2_00501,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00501,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00506,SYNV2_00506,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00506,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00511,SYNV2_00511,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00511,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00562,SYNV2_00562,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00562,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00576,SYNV2_00576,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00576,False,RC_SENSOR_HARDWARE
RCA_SENSOR_MISSING_BURST_SYNV2_00596,SYNV2_00596,RC_SENSOR_HARDWARE,Synthetic missing_burst sensor hardware fault.,Investigate the sustained missing-data interval and verify data logger and sensor availability.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_MISSING_BURST_003;EVID_SENSOR_MISSING_BURST_SYNV2_00596,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00605,SYNV2_00605,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00605,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00607,SYNV2_00607,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00607,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00641,SYNV2_00641,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00641,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00650,SYNV2_00650,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00650,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00660,SYNV2_00660,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00660,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00672,SYNV2_00672,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00672,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00681,SYNV2_00681,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00681,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00699,SYNV2_00699,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00699,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00711,SYNV2_00711,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00711,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00728,SYNV2_00728,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00728,False,RC_SENSOR_HARDWARE
RCA_SENSOR_CALIBRATION_BIAS_SYNV2_00732,SYNV2_00732,RC_SENSOR_HARDWARE,Synthetic calibration_bias sensor hardware fault.,Recalibrate the sensor and compare its offset against a reference measurement.,Synthetic sensor fault injected for controlled evaluation.,EVID_SENSOR_EVENT_CALIBRATION_BIAS_004;EVID_SENSOR_CALIBRATION_BIAS_SYNV2_00732,False,RC_SENSOR_HARDWARE
RCA_BENIGN_DRIFT_001,SYNV2_00541,RC_BENIGN_MIX_CHANGE,Synthetic benign recipe_mix_change; not a process fault.,"Verify the scheduled context change, compare only within the appropriate recipe/product/tool context, and do not trigger corrective maintenance solely from this distribution shift.",Known benign distribution shift; no synthetic quality anomaly was injected.,EVID_BENIGN_DRIFT_RECIPE_MIX_CHANGE_001,True,RC_BENIGN_MIX_CHANGE
RCA_BENIGN_DRIFT_002,SYNV2_00749,RC_BENIGN_MIX_CHANGE,Synthetic benign product_mix_change; not a process fault.,"Verify the scheduled context change, compare only within the appropriate recipe/product/tool context, and do not trigger corrective maintenance solely from this distribution shift.",Known benign distribution shift; no synthetic quality anomaly was injected.,EVID_BENIGN_DRIFT_PRODUCT_MIX_CHANGE_002,True,RC_BENIGN_MIX_CHANGE
RCA_BENIGN_DRIFT_003,SYNV2_01202,RC_BENIGN_MIX_CHANGE,Synthetic benign tool_reassignment; not a process fault.,"Verify the scheduled context change, compare only within the appropriate recipe/product/tool context, and do not trigger corrective maintenance solely from this distribution shift.",Known benign distribution shift; no synthetic quality anomaly was injected.,EVID_BENIGN_DRIFT_TOOL_REASSIGNMENT_003,True,RC_BENIGN_MIX_CHANGE
RCA_CONTEXTUAL_001,SYNV2_00709,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_001 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_001;EVID_CONTEXT_CONTROL_CTX_PAIR_001,False,
RCA_CONTEXTUAL_002,SYNV2_00724,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_002 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_002;EVID_CONTEXT_CONTROL_CTX_PAIR_002,False,
RCA_CONTEXTUAL_003,SYNV2_00736,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_003 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_003;EVID_CONTEXT_CONTROL_CTX_PAIR_003,False,
RCA_CONTEXTUAL_004,SYNV2_00747,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_004 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_004;EVID_CONTEXT_CONTROL_CTX_PAIR_004,False,
RCA_CONTEXTUAL_005,SYNV2_00792,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_005 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_005;EVID_CONTEXT_CONTROL_CTX_PAIR_005,False,
RCA_CONTEXTUAL_006,SYNV2_00796,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_006 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_006;EVID_CONTEXT_CONTROL_CTX_PAIR_006,False,
RCA_CONTEXTUAL_007,SYNV2_00809,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_007 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_007;EVID_CONTEXT_CONTROL_CTX_PAIR_007,False,
RCA_CONTEXTUAL_008,SYNV2_00819,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_008 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_008;EVID_CONTEXT_CONTROL_CTX_PAIR_008,False,
RCA_CONTEXTUAL_009,SYNV2_00826,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_009 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_009;EVID_CONTEXT_CONTROL_CTX_PAIR_009,False,
RCA_CONTEXTUAL_010,SYNV2_00867,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_010 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_010;EVID_CONTEXT_CONTROL_CTX_PAIR_010,False,
RCA_CONTEXTUAL_011,SYNV2_00883,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_011 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_011;EVID_CONTEXT_CONTROL_CTX_PAIR_011,False,
RCA_CONTEXTUAL_012,SYNV2_00899,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_012 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_012;EVID_CONTEXT_CONTROL_CTX_PAIR_012,False,
RCA_CONTEXTUAL_013,SYNV2_00900,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_013 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_013;EVID_CONTEXT_CONTROL_CTX_PAIR_013,False,
RCA_CONTEXTUAL_014,SYNV2_00914,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_014 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_014;EVID_CONTEXT_CONTROL_CTX_PAIR_014,False,
RCA_CONTEXTUAL_015,SYNV2_00926,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_015 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_015;EVID_CONTEXT_CONTROL_CTX_PAIR_015,False,
RCA_CONTEXTUAL_016,SYNV2_00935,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_016 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_016;EVID_CONTEXT_CONTROL_CTX_PAIR_016,False,
RCA_CONTEXTUAL_017,SYNV2_00937,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_017 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_017;EVID_CONTEXT_CONTROL_CTX_PAIR_017,False,
RCA_CONTEXTUAL_018,SYNV2_00949,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_018 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_018;EVID_CONTEXT_CONTROL_CTX_PAIR_018,False,
RCA_CONTEXTUAL_019,SYNV2_00950,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_019 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_019;EVID_CONTEXT_CONTROL_CTX_PAIR_019,False,
RCA_CONTEXTUAL_020,SYNV2_00954,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_020 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_020;EVID_CONTEXT_CONTROL_CTX_PAIR_020,False,
RCA_CONTEXTUAL_021,SYNV2_00999,RC_RECIPE_CONTEXT_MISMATCH,Synthetic recipe-context mismatch: the paired CTX_PAIR_021 sensor profile is normal under RCP_A but anomalous under RCP_B.,"Verify the active recipe, compare only with context-matched historical lots, and review recipe sensor limits before escalating as tool failure.",Synthetic contextual anomaly injected with a paired Recipe A normal control.,EVID_CONTEXT_EVENT_001;EVID_CONTEXT_ANOMALY_CTX_PAIR_021;EVID_CONTEXT_CONTROL_CTX_PAIR_021,False,
